新聞社, カテゴリ, 件数, CLI_AVE, CLI_VAR, FKG_AVE, FKG_VAR, SVL_AVE_AVE, SVL_AVE_VAR, TOEIC_AVE_AVE, TOEIC_AVE_VAR, SVLの平均単語数, 平均単語数
BBC, Sport business, 1, 11.5399693251534, 0.0, 11.4010497237569, 0.0, 2.11483253588517, 0.0, 302.572815533981, 0.0, 209.0, 237.0
BBC, Technology 31011938#sa, 1, 15.350366972477, 0.0, 12.9855632183908, 0.0, 2.65671641791045, 0.0, 346.0, 0.0, 67.0, 81.0
BBC, Technology health, 1, 13.8339433551198, 0.0, 10.4629531914894, 0.0, 2.18407960199005, 0.0, 308.190954773869, 0.0, 201.0, 228.0
BBC, Business health, 1, 10.9593963553531, 0.0, 9.46513291260279, 0.0, 2.06872852233677, 0.0, 295.470383275261, 0.0, 291.0, 322.0
BBC, Science Nature newsbeat, 1, 9.96069281045749, 0.0, 6.99965821566112, 0.0, 2.06563706563707, 0.0, 304.624505928854, 0.0, 259.0, 285.0
BBC, Technology 31047780#sa, 1, 10.5464109985528, 0.0, 9.24176932332552, 0.0, 1.68897637795276, 0.0, 277.34126984127, 0.0, 254.0, 286.0
BBC, World entertainment, 1, 13.12359375, 0.0, 10.7109523809524, 0.0, 2.10714285714286, 0.0, 315.975609756098, 0.0, 84.0, 109.0
BBC, World 31110533#sa, 1, 9.73595061728394, 0.0, 8.33266129032258, 0.0, 1.78260869565217, 0.0, 274.683544303797, 0.0, 161.0, 190.0
BBC, Sport newsbeat, 1, 10.354094488189, 0.0, 3.6660303030303, 0.0, 1.46268656716418, 0.0, 258.787878787879, 0.0, 67.0, 77.0
BBC, Science Nature sport, 1, 9.55364347826088, 0.0, 10.4529973574934, 0.0, 2.17559523809524, 0.0, 307.142857142857, 0.0, 336.0, 386.0
VOA, Europe, 156, 12.434899430205247, 1.9808450147129133, 12.702998327456843, 6.112657550991112, 2.369672416186238, 0.06238018528581623, 323.73053649364294, 354.7761074189295, 187.80769230769232, 221.71794871794873
VOA, USA, 107, 12.153450281343416, 1.6994284085505569, 13.102934782057702, 5.094425281995559, 2.280915905215101, 0.06687077649109317, 316.0037576238417, 340.5564397161138, 187.8785046728972, 222.49532710280374
VOA, Economy, 128, 12.017863331668549, 1.1413790332647662, 12.967213584573907, 4.235906288845703, 2.3203486182013617, 0.05475040318680353, 320.82176708023604, 309.3886911616899, 204.65625, 235.21875
VOA, Asia, 194, 12.539095505025434, 2.0194883818427343, 12.903807718451626, 5.811173012038092, 2.3380459773325324, 0.07574092768352375, 320.278073609426, 273.8765233965983, 168.6701030927835, 195.93298969072166
VOA, Science Technology, 77, 11.701501180124668, 1.2348656853031557, 12.299255972149847, 3.317317541399695, 2.2793962798186476, 0.050113631609314056, 314.7678912766559, 285.98137483770336, 202.36363636363637, 232.37662337662337
VOA, Middle East, 198, 12.31253285506929, 1.3828835537092279, 13.03551656091549, 3.6845022594580703, 2.3981708142991076, 0.07597144547414658, 323.3744956799144, 312.5832905909571, 180.3030303030303, 213.2979797979798
VOA, Africa, 234, 12.091355097724403, 1.1171843078526547, 12.274776223746588, 3.7658346803799234, 2.305952468527447, 0.05180169838751153, 315.6167718528652, 336.068221947195, 176.38888888888889, 201.6153846153846
VOA, Arts Entertainment, 63, 10.74002865229367, 1.257237751013176, 11.31033289596761, 5.455090250946813, 2.1750472561965095, 0.07650073876143249, 308.6479993140713, 326.9383421677542, 188.82539682539684, 226.93650793650792
TheJapanTimes, business, 232, 12.205396092983499, 1.1970773693209253, 13.175028285549372, 4.0126956967535214, 2.34318289542854, 0.062135466517518154, 325.27712588200177, 351.68628978767697, 177.01724137931035, 207.56465517241378
TheJapanTimes, world, 619, 12.133958659811787, 1.3806368377475833, 12.689487273746268, 4.033639149835319, 2.376920408727181, 0.06385586015424075, 322.3788120603953, 300.66107555007574, 207.39095315024232, 243.30856219709207
TheJapanTimes, entertainment, 54, 11.225256200588275, 1.4877294387255906, 11.217712650840198, 3.3800233166058766, 2.198365343607531, 0.0603354828444484, 313.9285157698055, 313.26557550661295, 174.11111111111111, 214.55555555555554
TheJapanTimes, sport, 367, 10.13625243733625, 1.789425145766323, 10.004846745627932, 5.583899116725878, 1.992864180177514, 0.06981310206387245, 296.2672944878744, 282.7818108689982, 167.06539509536785, 210.31335149863762
TheJapanTimes, science-health, 49, 12.722504589922291, 1.9000333468222417, 13.449176292630424, 5.555075117700435, 2.342388446763019, 0.05559133737209241, 318.04934036161245, 324.03529542418244, 147.16326530612244, 169.0408163265306
TheJapanTimes, tech, 35, 12.104302336403226, 0.8136945052427872, 12.78997281749323, 3.714002241159046, 2.3255894493025497, 0.04682186069857558, 322.2457660116449, 221.72689032180213, 215.82857142857142, 255.31428571428572
Asahi, science, 43, 13.708850069089896, 7.269382257392644, 15.714153491094836, 11.08463712457022, 2.2584844128539263, 0.18042997152551968, 312.6750483232132, 988.4187777383639, 45.76744186046512, 56.06976744186046
Asahi, technology, 46, 14.525104457385599, 8.508233459873848, 16.875425182459953, 8.03912281893302, 2.1781972038860395, 0.1390428834668171, 313.5082111950267, 830.0210752000809, 22.82608695652174, 29.065217391304348
Asahi, business, 105, 13.18488688334183, 5.738740491641901, 16.487428132617318, 12.878654592870125, 2.0911555525874843, 0.10963491438200096, 308.6916473482837, 727.8969936448792, 23.076190476190476, 30.504761904761907
Asahi, sports, 68, 12.204327675102443, 6.086220604297236, 14.940969883564913, 12.291840873480728, 1.9311506417789914, 0.16206376119243956, 292.2211640246721, 873.2460086035809, 21.11764705882353, 29.720588235294116
Asahi, chaina, 55, 13.34648584410477, 4.809426959124545, 17.84245583185784, 7.680799174918618, 2.2094986761699356, 0.09716752887895003, 309.55533770462955, 765.8932133623075, 25.581818181818182, 33.72727272727273
Asahi, korean, 65, 12.842941399603804, 5.090352626295225, 18.28109319174299, 9.856163545344234, 2.203023553560087, 0.2350369318973046, 307.7508985767759, 1202.9498181168076, 25.215384615384615, 34.61538461538461
Asahi, around_asia, 51, 12.67846171930249, 4.349713104208252, 17.72548861765692, 13.596954522879406, 2.2318136422908794, 0.15068995027369061, 305.98183564228896, 953.3587678844158, 26.568627450980394, 35.86274509803921
Asahi, style, 66, 13.130197518402442, 6.9457460776146265, 13.258635996828733, 20.572040424592114, 2.0566939840557517, 0.18992023612382566, 300.66792613716865, 1178.6192238014348, 22.40909090909091, 28.454545454545453
Asahi, fun spots, 54, 12.208732270482543, 5.770284201926604, 16.00666024122058, 11.983954360039215, 2.0881063728738414, 0.23160267891687167, 302.25904262278885, 954.6231056540471, 22.77777777777778, 29.85185185185185
Asahi, anime_news, 50, 12.500312897326173, 4.412013282219184, 14.888710264534739, 7.292554879438318, 2.0707148363765886, 0.1503570614711566, 308.65202884256973, 901.9884511362944, 19.22, 26.06
Asahi, movies, 44, 11.818170279824425, 6.286582425497449, 12.91389499200128, 19.195996039450755, 1.8728498340084996, 0.19458176232088273, 289.06801957288303, 1001.1800730628952, 23.204545454545453, 30.886363636363637
TIME, science, 52, 11.6889864846264, 2.5943838426360832, 12.002631604095086, 6.106861624523121, 2.149092739683021, 0.07119880288423187, 304.2200229776358, 383.671336489475, 145.65384615384616, 169.01923076923077
TIME, ecocentric, 52, 11.688986484626403, 2.5943838426360837, 12.002631604095084, 6.1068616245231215, 2.149092739683021, 0.07119880288423186, 304.2200229776358, 383.671336489475, 145.65384615384616, 169.01923076923077
TIME, grobal spin, 229, 12.077435353102656, 2.261858747320524, 12.404758363332139, 7.056234764743121, 2.32851550997222, 0.0963605329540174, 317.9592659524931, 478.33428070404676, 170.92576419213975, 200.74235807860262
TIME, business, 147, 11.131691404547404, 1.6336546530848404, 11.22944124550456, 5.103131096030858, 2.1577314026829906, 0.05558476624585532, 308.1567821636176, 332.4560974591807, 186.59183673469389, 215.30612244897958
TIME, techland, 112, 11.316543155686816, 2.6344508962460798, 11.186904543692973, 8.73382529895342, 2.1428305810892936, 0.07669927654267442, 307.58417576321165, 389.5474396500705, 167.90178571428572, 193.625
TIME, moneyland, 126, 11.149152286584311, 1.6848850612400748, 11.26190292854772, 5.471620484361688, 2.1614818657758064, 0.05756382226383101, 308.29499821960417, 340.279522335967, 188.5952380952381, 217.77777777777777
TIME, tuned in, 12, 10.127891094644845, 0.747455684397908, 10.689832713275836, 2.77608298055736, 2.2869364670225276, 0.020166156267173524, 313.11100151797285, 101.94333512844698, 254.41666666666666, 304.8333333333333
TIME, world, 247, 12.091759984465035, 2.220159028840678, 12.562209457369722, 7.520418275419604, 2.328547143495207, 0.09492937614493746, 318.0519837791069, 482.2338429354992, 167.83805668016194, 197.09716599190284
TIME, the curious capitalist, 148, 11.126293856120656, 1.6603966140864066, 11.232953530127096, 4.976355273130846, 2.1572452183166635, 0.055819418907090974, 308.24692574176953, 324.309428390952, 187.31756756756758, 216.10135135135135
TIME, entertainment, 206, 10.596421534168273, 2.5931643008180068, 10.434223050098861, 10.404163895084704, 2.0504141784402115, 0.10000010383686951, 300.6668301049938, 542.1688486907414, 147.67961165048544, 178.20873786407768
NewYorkTimes, world, 302, 11.946172190581471, 1.271051581724285, 13.020920933405877, 3.8643735619669237, 2.453826928854772, 0.06622728838865677, 326.57175721176134, 263.19221571964613, 279.65562913907286, 324.41059602649005
NewYorkTimes, business, 207, 11.55196922651652, 1.5904055982643897, 12.071996722664345, 5.130280285067092, 2.3903339374059693, 0.045334200536260534, 325.75284119308634, 220.39776490967927, 299.8502415458937, 346.1690821256039
NewYorkTimes, science, 96, 11.675307144277271, 1.1211343641543674, 12.215914137393638, 3.20927647158767, 2.4313372902853305, 0.06905181273889383, 323.84432865792536, 354.63595495427626, 326.4895833333333, 378.59375
NewYorkTimes, technology, 128, 11.769647391939962, 1.4868252473500616, 12.348675882818148, 4.319723995278477, 2.3646243891055456, 0.04953212117779852, 322.73114109906487, 230.48473331901994, 290.5703125, 328.9921875
NewYorkTimes, sports, 241, 9.748740837258993, 2.5095369132485317, 9.4500214022177, 3.778427230901795, 2.1021864727874773, 0.061152107653653955, 303.61474512075824, 307.58677121545486, 242.28215767634856, 297.103734439834
